Wind,Kd,a,b,c
10,0.19,0.006642212,0.006642212,-0.009450799
10,0.2,0.006518192,0.006518192,-0.008193223
10,0.21,0.00667321,0.00667321,-0.008410601
10,0.22,0.006560456,0.006560456,-0.007050547
10,0.23,0.006331006,0.006331006,-0.005392367
10,0.24,0.00684487,0.00684487,-0.007432558
10,0.25,0.00673034,0.00673034,-0.006952137
10,0.26,0.006666246,0.006666246,-0.006005236
10,0.27,0.006600298,0.006600298,-0.005752523
10,0.28,0.006634518,0.006634518,-0.005263066
10,0.29,0.006656362,0.006656362,-0.005385667
10,0.3,0.00646259,0.00646259,-0.004381368
10,0.31,0.006399773,0.006399773,-0.003778295
10,0.32,0.006490835,0.006490835,-0.003973753
10,0.33,0.006608471,0.006608471,-0.004425473
10,0.34,0.006794184,0.006794184,-0.004399567
10,0.35,0.006578657,0.006578657,-0.003526935
10,0.36,0.006757886,0.006757886,-0.004083793
